ticker,timestamp,last_processing_date,total_score,environment_score,social_score,governance_score,rating
GOOGL,2020-01-01,2025-03-14,29.62,0.9,15.89,12.83,C
GOOGL,2020-02-01,2025-03-14,29.62,0.9,15.89,12.83,C
GOOGL,2020-03-01,2025-03-14,29.62,0.9,15.89,12.83,C
GOOGL,2020-07-01,2025-03-14,29.62,0.9,15.89,12.83,C
GOOGL,2020-08-01,2025-03-14,29.62,0.9,15.89,12.83,C
GOOGL,2020-10-01,2025-03-14,22.85,0.48,9.87,12.49,C
GOOGL,2021-01-01,2025-03-14,22.85,0.48,9.87,12.49,C
GOOGL,2021-02-01,2025-03-14,22.85,0.48,9.87,12.49,C
GOOGL,2021-03-01,2025-03-14,22.29,0.48,9.87,11.94,C
GOOGL,2021-05-01,2025-03-14,22.29,0.48,9.91,11.9,C
GOOGL,2021-09-01,2025-03-14,22.89,0.48,10.79,11.62,C
GOOGL,2022-02-01,2025-03-14,22.89,0.48,10.81,11.59,C
GOOGL,2022-05-01,2025-03-14,24.32,1.66,11.12,11.54,C
GOOGL,2022-08-01,2025-03-14,24.14,1.66,11.1,11.39,C
GOOGL,2023-09-01,2025-03-14,24.22,1.56,11.16,11.51,C
GOOGL,2024-10-01,2025-03-14,23.89,1.88,10.27,11.74,C
GOOGL,2024-11-01,2025-03-14,23.89,1.88,10.27,11.74,C
GOOGL,2024-12-01,2025-03-14,23.37,1.91,9.95,11.51,C
GOOGL,2025-01-01,2025-03-14,24.89,2.94,11.74,10.21,C
GOOGL,2025-02-01,2025-03-14,24.89,2.94,11.74,10.21,C
GOOGL,2025-03-01,2025-03-14,24.89,2.94,11.74,10.21,C
MO,2020-01-01,2025-03-14,25.03,6.32,12.41,6.3,C
MO,2020-02-01,2025-03-14,25.05,6.26,12.85,5.93,C
MO,2020-03-01,2025-03-14,25.05,6.26,12.85,5.93,C
MO,2020-07-01,2025-03-14,24.82,5.81,12.93,6.07,C
MO,2020-08-01,2025-03-14,24.99,5.81,12.93,6.24,C
MO,2020-10-01,2025-03-14,25.01,5.81,12.93,6.26,C
MO,2021-01-01,2025-03-14,25.19,5.81,13.02,6.36,C
MO,2021-02-01,2025-03-14,25.36,5.81,13.02,6.54,C
MO,2021-03-01,2025-03-14,25.36,5.81,13.02,6.54,C
MO,2021-05-01,2025-03-14,25.27,5.95,12.78,6.54,C
MO,2021-09-01,2025-03-14,24.4,4.66,12.98,6.76,C
MO,2022-02-01,2025-03-14,24.59,4.66,12.98,6.94,C
MO,2022-05-01,2025-03-14,24.59,4.66,12.98,6.94,C
MO,2022-08-01,2025-03-14,23.99,4.66,12.98,6.35,C
MO,2023-09-01,2025-03-14,31.32,6.1,17.64,7.58,D
MO,2024-11-01,2025-03-14,31.32,6.8,17.99,6.53,D
MO,2024-12-01,2025-03-14,31.32,6.8,17.99,6.53,D
MO,2025-01-01,2025-03-14,31.32,6.8,17.99,6.53,D
MO,2025-02-01,2025-03-14,27.88,6.61,15.71,5.56,C
MO,2025-03-01,2025-03-14,27.88,6.61,15.71,5.56,C
AMZN,2020-01-01,2025-03-14,30.57,5.82,13.74,11.01,D
AMZN,2020-02-01,2025-03-14,30.57,5.82,13.74,11.01,D
AMZN,2020-03-01,2025-03-14,30.57,5.82,13.74,11.01,D
AMZN,2020-07-01,2025-03-14,30.57,5.82,13.74,11.01,D
AMZN,2020-08-01,2025-03-14,30.33,6.02,13.3,11.01,D
AMZN,2020-10-01,2025-03-14,27.42,5.13,12.52,9.78,C
AMZN,2021-01-01,2025-03-14,27.42,5.13,12.52,9.78,C
AMZN,2021-02-01,2025-03-14,27.42,5.13,12.52,9.78,C
AMZN,2021-03-01,2025-03-14,27.42,5.13,12.52,9.78,C
AMZN,2021-05-01,2025-03-14,27.28,5.13,12.52,9.63,C
AMZN,2021-09-01,2025-03-14,30.93,6.7,14.58,9.66,D
AMZN,2022-02-01,2025-03-14,30.03,5.95,14.25,9.84,D
AMZN,2022-05-01,2025-03-14,30.23,5.59,14.8,9.84,D
AMZN,2022-08-01,2025-03-14,30.28,5.59,14.8,9.89,D
AMZN,2023-09-01,2025-03-14,30.61,6.0,15.39,9.22,D
AMZN,2024-10-01,2025-03-14,29.01,6.32,14.83,7.86,C
AMZN,2024-11-01,2025-03-14,29.01,6.32,14.83,7.86,C
AMZN,2024-12-01,2025-03-14,29.01,6.32,14.83,7.86,C
AMZN,2025-01-01,2025-03-14,26.1,8.3,11.05,6.75,C
AMZN,2025-02-01,2025-03-14,26.1,8.3,11.05,6.75,C
AMZN,2025-03-01,2025-03-14,26.1,8.3,11.05,6.75,C
AMCR,2024-11-01,2025-03-14,14.69,11.21,0.95,2.54,B
AMCR,2024-12-01,2025-03-14,14.69,11.21,0.95,2.54,B
AMCR,2025-01-01,2025-03-14,14.69,11.21,0.95,2.54,B
AMCR,2025-02-01,2025-03-14,14.69,11.21,0.95,2.54,B
AMCR,2025-03-01,2025-03-14,14.69,11.21,0.95,2.54,B
AEE,2020-01-01,2025-03-14,35.92,17.97,11.45,6.5,D
AEE,2020-02-01,2025-03-14,35.81,17.97,11.45,6.39,D
AEE,2020-03-01,2025-03-14,35.81,17.97,11.45,6.39,D
AEE,2020-07-01,2025-03-14,40.24,20.05,13.23,6.97,E
AEE,2020-08-01,2025-03-14,40.24,20.05,13.23,6.97,E
AEE,2020-10-01,2025-03-14,34.12,15.52,12.19,6.4,D
AEE,2021-01-01,2025-03-14,34.12,15.52,12.19,6.4,D
AEE,2021-02-01,2025-03-14,34.12,15.52,12.19,6.4,D
AEE,2021-03-01,2025-03-14,34.12,15.52,12.19,6.4,D
AEE,2021-05-01,2025-03-14,33.63,15.48,12.19,5.95,D
AEE,2021-09-01,2025-03-14,29.14,15.73,7.86,5.55,C
AEE,2022-02-01,2025-03-14,29.05,15.74,7.63,5.69,C
AEE,2022-05-01,2025-03-14,29.05,15.74,7.63,5.69,C
AEE,2022-08-01,2025-03-14,29.44,14.11,9.84,5.49,C
AEE,2023-01-01,2025-03-14,29.53,14.11,9.93,5.49,C
AEE,2023-09-01,2025-03-14,27.17,12.85,9.07,5.25,C
AEE,2024-11-01,2025-03-14,26.23,12.18,9.12,4.93,C
AEE,2024-12-01,2025-03-14,26.23,12.18,9.12,4.93,C
AEE,2025-01-01,2025-03-14,26.97,13.09,9.82,4.05,C
AEE,2025-02-01,2025-03-14,26.97,13.09,9.82,4.05,C
AEE,2025-03-01,2025-03-14,26.97,13.09,9.82,4.05,C
AAL,2020-01-01,2025-03-14,31.5,11.58,13.74,6.18,D
AAL,2020-02-01,2025-03-14,31.53,11.58,13.77,6.18,D
AAL,2020-03-01,2025-03-14,30.49,10.93,14.18,5.38,D
AAL,2020-07-01,2025-03-14,30.59,10.93,14.18,5.48,D
AAL,2020-08-01,2025-03-14,30.59,10.93,14.18,5.48,D
AAL,2020-10-01,2025-03-14,30.62,10.93,14.18,5.51,D
AAL,2021-01-01,2025-03-14,30.62,10.93,14.18,5.51,D
AAL,2021-02-01,2025-03-14,29.93,11.7,12.65,5.58,C
AAL,2021-03-01,2025-03-14,29.93,11.7,12.65,5.58,C
AAL,2021-05-01,2025-03-14,28.03,9.8,12.65,5.58,C
AAL,2021-09-01,2025-03-14,29.81,11.76,12.65,5.4,C
AAL,2022-02-01,2025-03-14,29.22,11.53,12.31,5.38,C
AAL,2022-05-01,2025-03-14,29.22,11.53,12.31,5.38,C
AAL,2022-08-01,2025-03-14,29.1,11.53,12.31,5.26,C
AAL,2023-01-01,2025-03-14,29.1,11.53,12.31,5.26,C
AAL,2023-09-01,2025-03-14,26.35,9.94,11.65,4.76,C
AAL,2024-10-01,2025-03-14,23.69,9.55,11.32,2.83,C
AAL,2024-11-01,2025-03-14,23.69,9.55,11.32,2.83,C
AAL,2024-12-01,2025-03-14,23.69,9.55,11.32,2.83,C
AAL,2025-01-01,2025-03-14,23.69,9.55,11.32,2.83,C
AAL,2025-02-01,2025-03-14,23.69,9.55,11.32,2.83,C
AAL,2025-03-01,2025-03-14,23.69,9.55,11.32,2.83,C
AEP,2020-01-01,2025-03-14,30.58,16.37,8.72,5.5,D
AEP,2020-02-01,2025-03-14,30.58,16.37,8.72,5.5,D
AEP,2020-03-01,2025-03-14,30.58,16.37,8.72,5.5,D
AEP,2020-07-01,2025-03-14,34.92,19.29,10.03,5.61,D
AEP,2020-08-01,2025-03-14,34.92,19.29,10.03,5.61,D
AEP,2020-10-01,2025-03-14,35.0,19.33,10.03,5.65,D
AEP,2021-01-01,2025-03-14,34.44,19.33,9.83,5.28,D
AEP,2021-02-01,2025-03-14,34.44,19.33,9.83,5.28,D
AEP,2021-03-01,2025-03-14,34.44,19.33,9.83,5.28,D
AEP,2021-05-01,2025-03-14,35.14,20.02,9.83,5.28,D
AEP,2022-02-01,2025-03-14,30.55,17.83,7.16,5.56,D
AEP,2022-05-01,2025-03-14,30.55,17.83,7.16,5.56,D
AEP,2022-08-01,2025-03-14,25.81,12.84,7.54,5.43,C
AEP,2023-09-01,2025-03-14,26.14,12.66,8.1,5.38,C
AEP,2024-10-01,2025-03-14,22.09,10.43,7.76,3.9,C
AEP,2024-11-01,2025-03-14,22.09,10.43,7.76,3.9,C
AEP,2024-12-01,2025-03-14,22.09,10.43,7.76,3.9,C
AEP,2025-01-01,2025-03-14,22.09,10.43,7.76,3.9,C
AEP,2025-02-01,2025-03-14,21.95,10.43,7.61,3.9,C
AEP,2025-03-01,2025-03-14,21.95,10.43,7.61,3.9,C
AXP,2020-01-01,2025-03-14,22.98,0.07,12.75,10.15,C
AXP,2020-02-01,2025-03-14,22.98,0.07,12.75,10.15,C
AXP,2020-03-01,2025-03-14,22.41,0.07,12.5,9.85,C
AXP,2020-07-01,2025-03-14,22.13,0.07,12.6,9.46,C
AXP,2020-08-01,2025-03-14,19.77,0.05,9.93,9.8,B
AXP,2020-10-01,2025-03-14,19.79,0.05,9.93,9.82,B
AXP,2021-01-01,2025-03-14,19.79,0.05,9.93,9.82,B
AXP,2021-02-01,2025-03-14,19.79,0.05,9.93,9.82,B
AXP,2021-03-01,2025-03-14,19.79,0.05,9.93,9.82,B
AXP,2021-05-01,2025-03-14,18.94,0.05,9.81,9.08,B
AXP,2021-09-01,2025-03-14,19.81,0.05,11.24,8.51,B
AXP,2022-02-01,2025-03-14,20.34,0.05,11.78,8.51,C
AXP,2022-05-01,2025-03-14,19.9,0.05,11.78,8.06,B
AXP,2022-08-01,2025-03-14,18.38,0.05,8.37,9.95,B
AXP,2023-09-01,2025-03-14,18.61,0.05,8.85,9.7,B
AXP,2024-11-01,2025-03-14,18.28,0.13,9.7,8.45,B
AXP,2024-12-01,2025-03-14,18.28,0.13,9.7,8.45,B
AXP,2025-01-01,2025-03-14,18.28,0.13,9.7,8.45,B
AXP,2025-02-01,2025-03-14,18.28,0.13,9.7,8.45,B
AXP,2025-03-01,2025-03-14,18.28,0.13,9.7,8.45,B
AIG,2020-01-01,2025-03-14,29.44,1.86,11.58,15.99,C
AIG,2020-02-01,2025-03-14,29.44,1.86,11.58,15.99,C
AIG,2020-03-01,2025-03-14,29.44,1.86,11.58,15.99,C
AIG,2020-07-01,2025-03-14,32.12,1.92,14.23,15.97,D
AIG,2020-08-01,2025-03-14,32.12,1.92,14.23,15.97,D
AIG,2020-10-01,2025-03-14,30.68,1.99,13.56,15.13,D
AIG,2021-01-01,2025-03-14,30.8,1.99,13.56,15.24,D
AIG,2021-02-01,2025-03-14,30.8,1.99,13.56,15.24,D
AIG,2021-03-01,2025-03-14,30.8,1.99,13.56,15.24,D
AIG,2021-05-01,2025-03-14,26.66,1.87,10.81,13.98,C
AIG,2021-09-01,2025-03-14,27.39,1.87,10.81,14.71,C
AIG,2022-02-01,2025-03-14,27.39,1.87,10.81,14.71,C
AIG,2022-05-01,2025-03-14,25.43,1.87,9.99,13.58,C
AIG,2022-08-01,2025-03-14,25.32,1.87,9.67,13.79,C
AIG,2023-09-01,2025-03-14,24.18,1.65,9.67,12.86,C
AIG,2024-11-01,2025-03-14,23.6,1.95,11.0,10.64,C
AIG,2024-12-01,2025-03-14,23.6,1.95,11.0,10.64,C
AIG,2025-01-01,2025-03-14,23.6,1.95,11.0,10.64,C
AIG,2025-02-01,2025-03-14,23.6,1.95,11.0,10.64,C
AIG,2025-03-01,2025-03-14,23.83,1.95,10.68,11.19,C
AMT,2020-01-01,2025-03-14,18.11,5.81,6.68,5.62,B
AMT,2020-02-01,2025-03-14,18.11,5.81,6.68,5.62,B
AMT,2020-03-01,2025-03-14,18.11,5.81,6.68,5.62,B
AMT,2020-07-01,2025-03-14,18.06,5.81,6.68,5.57,B
AMT,2020-08-01,2025-03-14,18.06,5.81,6.68,5.57,B
AMT,2020-10-01,2025-03-14,18.08,5.81,6.68,5.59,B
AMT,2021-01-01,2025-03-14,12.48,3.73,3.78,4.96,B
AMT,2021-02-01,2025-03-14,12.48,3.73,3.78,4.96,B
AMT,2021-03-01,2025-03-14,12.48,3.73,3.78,4.96,B
AMT,2021-05-01,2025-03-14,12.33,3.73,3.78,4.81,B
AMT,2021-09-01,2025-03-14,12.33,3.73,3.78,4.81,B
AMT,2022-02-01,2025-03-14,10.87,2.43,3.44,5.0,B
AMT,2022-05-01,2025-03-14,10.87,2.43,3.44,5.0,B
AMT,2022-08-01,2025-03-14,10.94,2.36,3.56,5.02,B
AMT,2023-09-01,2025-03-14,10.9,2.9,2.85,5.16,B
AMT,2024-11-01,2025-03-14,12.62,4.22,3.93,4.47,B
AMT,2024-12-01,2025-03-14,12.62,4.22,3.93,4.47,B
AMT,2025-01-01,2025-03-14,12.62,4.22,3.93,4.47,B
AMT,2025-02-01,2025-03-14,12.62,4.22,3.93,4.47,B
AMT,2025-03-01,2025-03-14,12.62,4.22,3.93,4.47,B
AWK,2020-01-01,2025-03-14,29.33,13.1,10.1,6.14,C
AWK,2020-02-01,2025-03-14,29.33,13.1,10.1,6.14,C
AWK,2020-03-01,2025-03-14,29.33,13.1,10.1,6.14,C
AWK,2020-07-01,2025-03-14,28.99,13.35,10.01,5.64,C
AWK,2020-08-01,2025-03-14,28.99,13.35,10.01,5.64,C
AWK,2020-10-01,2025-03-14,29.02,13.35,10.01,5.66,C
AWK,2021-01-01,2025-03-14,29.02,13.35,10.01,5.66,C
AWK,2021-02-01,2025-03-14,29.02,13.35,10.01,5.66,C
AWK,2021-03-01,2025-03-14,29.02,13.35,10.01,5.66,C
AWK,2021-05-01,2025-03-14,27.66,13.06,9.33,5.27,C
AWK,2021-09-01,2025-03-14,27.66,13.06,9.33,5.27,C
AWK,2022-02-01,2025-03-14,27.45,13.1,9.08,5.27,C
AWK,2022-05-01,2025-03-14,27.76,13.1,9.08,5.58,C
AWK,2022-08-01,2025-03-14,27.76,13.1,9.08,5.58,C
AWK,2023-01-01,2025-03-14,21.89,9.04,7.58,5.27,C
AWK,2023-09-01,2025-03-14,21.62,9.04,7.58,5.0,C
AWK,2024-11-01,2025-03-14,19.07,8.75,6.69,3.63,B
AWK,2024-12-01,2025-03-14,19.07,8.75,6.69,3.63,B
AWK,2025-01-01,2025-03-14,19.07,8.75,6.69,3.63,B
AWK,2025-02-01,2025-03-14,19.18,8.86,6.69,3.63,B
AWK,2025-03-01,2025-03-14,19.18,8.86,6.69,3.63,B
AMP,2020-01-01,2025-03-14,28.57,2.31,12.93,13.33,C
AMP,2020-02-01,2025-03-14,28.57,2.31,12.93,13.33,C
AMP,2020-03-01,2025-03-14,27.87,2.3,12.2,13.36,C
AMP,2020-07-01,2025-03-14,27.87,2.3,12.2,13.36,C
AMP,2020-08-01,2025-03-14,27.8,2.3,12.2,13.3,C
AMP,2020-10-01,2025-03-14,25.8,2.3,10.66,12.84,C
AMP,2021-01-01,2025-03-14,25.8,2.3,10.66,12.84,C
AMP,2021-02-01,2025-03-14,25.8,2.3,10.66,12.84,C
AMP,2021-03-01,2025-03-14,25.8,2.3,10.66,12.84,C
AMP,2021-05-01,2025-03-14,25.8,2.3,10.66,12.84,C
AMP,2021-09-01,2025-03-14,22.63,2.8,7.54,12.29,C
AMP,2022-02-01,2025-03-14,22.63,2.8,7.54,12.29,C
AMP,2022-05-01,2025-03-14,22.63,2.8,7.54,12.29,C
AMP,2022-08-01,2025-03-14,22.61,2.57,7.22,12.82,C
AMP,2023-01-01,2025-03-14,22.61,2.57,7.22,12.82,C
AMP,2023-09-01,2025-03-14,20.27,2.08,7.83,10.34,C
AMP,2024-11-01,2025-03-14,18.71,1.75,7.58,9.39,B
AMP,2024-12-01,2025-03-14,18.71,1.75,7.58,9.39,B
AMP,2025-01-01,2025-03-14,18.71,1.75,7.58,9.39,B
AMP,2025-02-01,2025-03-14,18.71,1.75,7.58,9.39,B
AMP,2025-03-01,2025-03-14,18.5,1.54,7.83,9.13,B
ABC,2020-01-01,2025-03-14,17.92,2.64,9.14,6.14,B
ABC,2020-02-01,2025-03-14,17.92,2.64,9.14,6.14,B
ABC,2020-03-01,2025-03-14,17.88,2.64,9.14,6.1,B
ABC,2020-07-01,2025-03-14,17.78,2.75,9.05,5.98,B
ABC,2020-08-01,2025-03-14,13.59,2.33,5.51,5.76,B
ABC,2020-10-01,2025-03-14,12.9,1.61,5.51,5.78,B
ABC,2021-01-01,2025-03-14,12.9,1.61,5.51,5.78,B
ABC,2021-02-01,2025-03-14,12.82,1.21,5.51,6.11,B
ABC,2021-03-01,2025-03-14,12.43,1.21,5.51,5.72,B
ABC,2021-05-01,2025-03-14,12.83,0.84,6.35,5.64,B
ABC,2021-09-01,2025-03-14,13.0,0.84,6.35,5.8,B
ABC,2022-02-01,2025-03-14,12.69,0.84,6.35,5.5,B
ABC,2022-05-01,2025-03-14,12.69,0.84,6.35,5.5,B
ABC,2022-08-01,2025-03-14,12.32,1.32,5.64,5.36,B
ABC,2023-01-01,2025-03-14,12.12,1.32,5.64,5.16,B
AME,2020-01-01,2025-03-14,29.46,9.08,12.44,7.94,C
AME,2020-02-01,2025-03-14,29.46,9.08,12.44,7.94,C
AME,2020-03-01,2025-03-14,29.46,9.08,12.44,7.94,C
AME,2020-07-01,2025-03-14,29.46,9.08,12.44,7.94,C
AME,2020-08-01,2025-03-14,29.3,9.08,12.44,7.78,C
AME,2020-10-01,2025-03-14,29.32,9.08,12.44,7.8,C
AME,2021-01-01,2025-03-14,26.15,8.33,9.95,7.71,C
AME,2021-02-01,2025-03-14,26.0,8.33,9.95,7.71,C
AME,2021-03-01,2025-03-14,25.98,8.32,9.95,7.71,C
AME,2021-05-01,2025-03-14,25.98,8.32,9.95,7.71,C
AME,2021-09-01,2025-03-14,25.95,8.32,9.95,7.69,C
AME,2022-02-01,2025-03-14,25.95,8.32,9.95,7.69,C
AME,2022-05-01,2025-03-14,24.01,8.65,8.51,6.85,C
AME,2022-08-01,2025-03-14,24.08,8.65,8.51,6.92,C
AME,2023-01-01,2025-03-14,24.08,8.65,8.51,6.92,C
AME,2023-09-01,2025-03-14,23.9,8.65,8.51,6.73,C
AME,2024-11-01,2025-03-14,21.13,7.13,8.63,5.37,C
AME,2024-12-01,2025-03-14,21.13,7.13,8.63,5.37,C
AME,2025-01-01,2025-03-14,14.23,6.49,3.74,4.0,B
AME,2025-02-01,2025-03-14,14.23,6.49,3.74,4.0,B
AME,2025-03-01,2025-03-14,14.23,6.49,3.74,4.0,B
AMGN,2020-01-01,2025-03-14,22.47,0.03,15.83,6.6,C
AMGN,2020-02-01,2025-03-14,22.65,0.03,15.83,6.79,C
AMGN,2020-03-01,2025-03-14,22.65,0.03,15.83,6.79,C
AMGN,2020-07-01,2025-03-14,20.43,0.03,13.63,6.78,C
AMGN,2020-08-01,2025-03-14,20.43,0.03,13.63,6.78,C
AMGN,2020-10-01,2025-03-14,20.45,0.03,13.63,6.8,C
AMGN,2021-01-01,2025-03-14,20.45,0.03,13.63,6.8,C
AMGN,2021-02-01,2025-03-14,20.45,0.03,13.63,6.8,C
AMGN,2021-03-01,2025-03-14,19.11,0.03,12.78,6.3,B
AMGN,2021-05-01,2025-03-14,19.11,0.03,12.78,6.3,B
AMGN,2021-09-01,2025-03-14,19.42,0.03,13.09,6.3,B
AMGN,2022-02-01,2025-03-14,18.95,0.03,12.8,6.12,B
AMGN,2022-05-01,2025-03-14,21.01,0.69,13.57,6.76,C
AMGN,2022-08-01,2025-03-14,22.04,0.69,13.46,7.89,C
AMGN,2023-09-01,2025-03-14,21.96,0.73,13.48,7.75,C
AMGN,2024-10-01,2025-03-14,22.81,0.67,15.62,6.52,C
AMGN,2024-11-01,2025-03-14,22.76,1.83,14.88,6.05,C
AMGN,2024-12-01,2025-03-14,22.76,1.83,14.88,6.05,C
AMGN,2025-01-01,2025-03-14,22.76,1.83,14.88,6.05,C
AMGN,2025-02-01,2025-03-14,22.76,1.83,14.88,6.05,C
AMGN,2025-03-01,2025-03-14,22.76,1.83,14.88,6.05,C
APH,2020-01-01,2025-03-14,24.06,10.35,5.93,7.77,C
APH,2020-02-01,2025-03-14,24.09,10.35,5.97,7.77,C
APH,2020-03-01,2025-03-14,24.09,10.35,5.97,7.77,C
APH,2020-07-01,2025-03-14,23.81,10.02,6.02,7.77,C
APH,2020-08-01,2025-03-14,23.81,10.02,6.02,7.77,C
APH,2020-10-01,2025-03-14,23.81,10.02,6.02,7.77,C
APH,2021-01-01,2025-03-14,23.74,10.02,6.02,7.7,C
APH,2021-02-01,2025-03-14,23.74,10.02,6.02,7.7,C
APH,2021-03-01,2025-03-14,23.74,10.02,6.02,7.7,C
APH,2021-05-01,2025-03-14,23.8,10.08,6.02,7.7,C
APH,2021-09-01,2025-03-14,21.6,8.04,5.52,8.04,C
APH,2022-02-01,2025-03-14,21.6,8.04,5.52,8.04,C
APH,2022-05-01,2025-03-14,21.58,8.04,5.49,8.04,C
APH,2022-08-01,2025-03-14,21.58,8.04,5.49,8.04,C
APH,2023-01-01,2025-03-14,21.35,8.04,5.49,7.81,C
APH,2023-09-01,2025-03-14,19.57,7.32,4.64,7.6,B
APH,2024-11-01,2025-03-14,17.89,8.21,4.77,4.9,B
APH,2024-12-01,2025-03-14,17.89,8.21,4.77,4.9,B
APH,2025-01-01,2025-03-14,17.89,8.21,4.77,4.9,B
APH,2025-02-01,2025-03-14,18.02,8.34,4.77,4.9,B
APH,2025-03-01,2025-03-14,18.02,8.34,4.77,4.9,B
ADI,2020-01-01,2025-03-14,25.91,10.51,7.65,7.76,C
ADI,2020-02-01,2025-03-14,25.91,10.51,7.65,7.76,C
ADI,2020-03-01,2025-03-14,25.91,10.51,7.65,7.76,C
ADI,2020-07-01,2025-03-14,26.14,10.93,7.65,7.57,C
ADI,2020-08-01,2025-03-14,26.14,10.93,7.65,7.57,C
ADI,2020-10-01,2025-03-14,26.17,10.93,7.65,7.59,C
ADI,2021-01-01,2025-03-14,26.17,10.93,7.65,7.59,C
ADI,2021-02-01,2025-03-14,25.75,10.97,7.53,7.24,C
ADI,2021-03-01,2025-03-14,25.75,10.97,7.53,7.24,C
ADI,2021-05-01,2025-03-14,25.54,10.97,7.53,7.03,C
ADI,2021-09-01,2025-03-14,23.82,9.25,7.53,7.03,C
ADI,2022-02-01,2025-03-14,23.82,9.25,7.53,7.03,C
ADI,2022-05-01,2025-03-14,23.78,10.13,7.74,5.9,C
ADI,2022-08-01,2025-03-14,23.78,10.13,7.74,5.9,C
ADI,2023-09-01,2025-03-14,22.92,9.27,6.68,6.98,C
ADI,2024-10-01,2025-03-14,18.28,6.47,6.51,5.3,B
ADI,2024-11-01,2025-03-14,18.28,6.47,6.51,5.3,B
ADI,2024-12-01,2025-03-14,18.14,6.47,6.21,5.46,B
ADI,2025-01-01,2025-03-14,18.14,6.47,6.21,5.46,B
ADI,2025-02-01,2025-03-14,16.7,7.44,4.51,4.74,B
ADI,2025-03-01,2025-03-14,16.7,7.44,4.51,4.74,B
ANSS,2020-01-01,2025-03-14,15.87,0.75,9.96,5.16,B
ANSS,2020-02-01,2025-03-14,15.87,0.75,9.96,5.16,B
ANSS,2020-03-01,2025-03-14,15.87,0.75,9.96,5.16,B
ANSS,2020-07-01,2025-03-14,14.91,1.13,8.96,4.82,B
ANSS,2020-08-01,2025-03-14,14.91,1.13,8.96,4.82,B
ANSS,2020-10-01,2025-03-14,14.94,1.13,8.96,4.84,B
ANSS,2021-01-01,2025-03-14,14.94,1.13,8.96,4.84,B
ANSS,2021-02-01,2025-03-14,14.94,1.13,8.96,4.84,B
ANSS,2021-03-01,2025-03-14,14.94,1.13,8.96,4.84,B
ANSS,2021-05-01,2025-03-14,14.94,1.13,8.96,4.84,B
ANSS,2021-09-01,2025-03-14,15.12,1.13,8.96,5.02,B
ANSS,2022-02-01,2025-03-14,13.16,0.86,7.32,4.97,B
ANSS,2022-05-01,2025-03-14,13.16,0.86,7.32,4.97,B
ANSS,2022-08-01,2025-03-14,13.05,0.86,7.32,4.86,B
ANSS,2023-01-01,2025-03-14,13.05,0.86,7.32,4.86,B
ANSS,2023-09-01,2025-03-14,15.89,3.51,7.32,5.07,B
ANSS,2024-10-01,2025-03-14,14.5,3.61,7.33,3.56,B
ANSS,2024-11-01,2025-03-14,14.5,3.61,7.33,3.56,B
ANSS,2024-12-01,2025-03-14,14.5,3.61,7.33,3.56,B
ANSS,2025-01-01,2025-03-14,14.69,3.61,7.33,3.75,B
ANSS,2025-02-01,2025-03-14,14.69,3.61,7.33,3.75,B
ANSS,2025-03-01,2025-03-14,15.22,4.62,7.44,3.16,B
ANTM,2020-01-01,2025-03-14,23.75,0.05,17.07,6.63,C
ANTM,2020-02-01,2025-03-14,16.7,0.05,10.24,6.42,B
ANTM,2020-03-01,2025-03-14,16.7,0.05,10.24,6.42,B
ANTM,2020-07-01,2025-03-14,16.7,0.05,10.24,6.42,B
ANTM,2020-08-01,2025-03-14,16.7,0.05,10.24,6.42,B
ANTM,2020-10-01,2025-03-14,15.94,0.05,9.77,6.13,B
ANTM,2021-01-01,2025-03-14,12.27,0.03,6.97,5.27,B
ANTM,2021-02-01,2025-03-14,12.27,0.03,6.97,5.27,B
ANTM,2021-03-01,2025-03-14,12.27,0.03,6.97,5.27,B
ANTM,2021-05-01,2025-03-14,12.27,0.03,6.97,5.27,B
ANTM,2021-09-01,2025-03-14,11.81,0.03,5.98,5.8,B
ANTM,2022-02-01,2025-03-14,11.59,0.03,5.76,5.8,B
ANTM,2022-05-01,2025-03-14,11.59,0.03,5.76,5.8,B
AON,2020-01-01,2025-03-14,23.0,0.06,10.44,12.5,C
AON,2020-02-01,2025-03-14,23.0,0.06,10.44,12.5,C
AON,2020-03-01,2025-03-14,23.0,0.06,10.44,12.5,C
AON,2024-11-01,2025-03-14,15.29,0.07,5.63,9.59,B
AON,2024-12-01,2025-03-14,15.29,0.07,5.63,9.59,B
AON,2025-01-01,2025-03-14,15.29,0.07,5.63,9.59,B
AON,2025-02-01,2025-03-14,15.29,0.07,5.63,9.59,B
AON,2025-03-01,2025-03-14,15.29,0.07,5.63,9.59,B
AOS,2020-01-01,2025-03-14,25.14,13.6,4.27,7.27,C
AOS,2020-02-01,2025-03-14,32.05,9.53,14.92,7.6,D
AOS,2020-03-01,2025-03-14,32.05,9.53,14.92,7.6,D
AOS,2020-07-01,2025-03-14,32.05,9.53,14.92,7.6,D
AOS,2020-08-01,2025-03-14,32.56,9.53,14.92,8.12,D
AOS,2020-10-01,2025-03-14,32.56,9.53,14.92,8.12,D
AOS,2021-01-01,2025-03-14,32.56,9.53,14.92,8.12,D
AOS,2021-02-01,2025-03-14,32.56,9.53,14.92,8.12,D
AOS,2021-03-01,2025-03-14,32.56,9.53,14.92,8.12,D
AOS,2021-05-01,2025-03-14,25.53,7.12,11.61,6.8,C
AOS,2021-09-01,2025-03-14,25.2,7.12,11.61,6.47,C
AOS,2022-02-01,2025-03-14,25.2,7.12,11.61,6.47,C
