timestamp,message
1741610144660,"Processed row: {'ticker': 'pnfp', 'name': 'Pinnacle Financial Partners Inc', 'environment_score': 271, 'social_score': 328, 'governance_score': 250, 'total_score': 849}
"
1741610144660,"Processed row: {'ticker': 'pnt', 'name': 'POINT Biopharma Global Inc', 'environment_score': 320, 'social_score': 221, 'governance_score': 285, 'total_score': 826}
"
1741610144660,"Processed row: {'ticker': 'poai', 'name': 'Predictive Oncology Inc', 'environment_score': 278, 'social_score': 297, 'governance_score': 220, 'total_score': 795}
"
1741610144660,"Processed row: {'ticker': 'pola', 'name': 'Polar Power Inc', 'environment_score': 200, 'social_score': 200, 'governance_score': 200, 'total_score': 600}
"
1741610144661,"Processed row: {'ticker': 'podd', 'name': 'Insulet Corp', 'environment_score': 215, 'social_score': 233, 'governance_score': 205, 'total_score': 653}
"
1741610144661,"Processed row: {'ticker': 'powi', 'name': 'Power Integrations Inc', 'environment_score': 575, 'social_score': 285, 'governance_score': 305, 'total_score': 1165}
"
1741610144661,"Processed row: {'ticker': 'poww', 'name': 'Ammo Inc', 'environment_score': 233, 'social_score': 224, 'governance_score': 200, 'total_score': 657}
"
1741610144661,"Processed row: {'ticker': 'pnrg', 'name': 'Primeenergy Resources Corp', 'environment_score': 200, 'social_score': 200, 'governance_score': 260, 'total_score': 660}
"
1741610144661,"Processed row: {'ticker': 'pntg', 'name': 'Pennant Group Inc', 'environment_score': 245, 'social_score': 306, 'governance_score': 200, 'total_score': 751}
"
1741610144661,"Processed row: {'ticker': 'ppbi', 'name': 'Pacific Premier Bancorp Inc', 'environment_score': 565, 'social_score': 328, 'governance_score': 315, 'total_score': 1208}
"
1741610144661,"Processed row: {'ticker': 'ppih', 'name': 'Perma-Pipe International Holdings Inc', 'environment_score': 500, 'social_score': 260, 'governance_score': 300, 'total_score': 1060}
"
1741610144661,"Processed row: {'ticker': 'ppc', 'name': 'Pilgrims Pride Corp', 'environment_score': 500, 'social_score': 302, 'governance_score': 220, 'total_score': 1022}
"
1741610144661,"Processed row: {'ticker': 'praa', 'name': 'PRA Group Inc', 'environment_score': 473, 'social_score': 321, 'governance_score': 310, 'total_score': 1104}
"
1741610144661,"Processed row: {'ticker': 'ppsi', 'name': 'Pioneer Power Solutions Inc', 'environment_score': 299, 'social_score': 305, 'governance_score': 315, 'total_score': 919}
"
1741610144661,"Processed row: {'ticker': 'prax', 'name': 'Praxis Precision Medicines Inc', 'environment_score': 200, 'social_score': 215, 'governance_score': 215, 'total_score': 630}
"
1741610144662,"Processed row: {'ticker': 'prct', 'name': 'Procept Biorobotics Corp', 'environment_score': 200, 'social_score': 224, 'governance_score': 300, 'total_score': 724}
"
1741610144678,"Processed row: {'ticker': 'prch', 'name': 'Porch Group Inc', 'environment_score': 225, 'social_score': 227, 'governance_score': 215, 'total_score': 667}
"
1741610144678,"Processed row: {'ticker': 'pre', 'name': 'Artisan Acquisition Corp', 'environment_score': 245, 'social_score': 203, 'governance_score': 265, 'total_score': 713}
"
1741610144678,"Processed row: {'ticker': 'prdo', 'name': 'Perdoceo Education Corp', 'environment_score': 365, 'social_score': 297, 'governance_score': 250, 'total_score': 912}
"
1741610144678,"Processed row: {'ticker': 'sisi', 'name': 'Shineco Inc', 'environment_score': 340, 'social_score': 346, 'governance_score': 305, 'total_score': 991}
"
1741610144679,"Processed row: {'ticker': 'sitm', 'name': 'SiTime Corp', 'environment_score': 505, 'social_score': 304, 'governance_score': 300, 'total_score': 1109}
"
1741610144679,"Processed row: {'ticker': 'siri', 'name': 'Sirius XM Holdings Inc', 'environment_score': 240, 'social_score': 302, 'governance_score': 205, 'total_score': 747}
"
1741610144679,"Processed row: {'ticker': 'sj', 'name': 'Scienjoy Holding Corp', 'environment_score': 260, 'social_score': 320, 'governance_score': 240, 'total_score': 820}
"
