ticker,company_name,timestamp,last_processing_date,total_score,environment_score,social_score,governance_score,rating
TMUS,"T-Mobile US, Inc.",2022-02-01,2025-03-27,23.41,2.72,13.39,7.31,C
TMUS,"T-Mobile US, Inc.",2022-05-01,2025-03-27,23.52,2.72,13.39,7.42,C
TMUS,"T-Mobile US, Inc.",2022-08-01,2025-03-27,26.07,5.03,13.35,7.69,C
TMUS,"T-Mobile US, Inc.",2023-09-01,2025-03-27,24.63,4.19,13.38,7.07,C
TMUS,"T-Mobile US, Inc.",2024-10-01,2025-03-27,24.56,4.4,12.69,7.48,C
TMUS,"T-Mobile US, Inc.",2024-11-01,2025-03-27,22.97,3.87,13.08,6.02,C
TMUS,"T-Mobile US, Inc.",2024-12-01,2025-03-27,22.97,3.87,13.08,6.02,C
TMUS,"T-Mobile US, Inc.",2025-01-01,2025-03-27,22.97,3.87,13.08,6.02,C
TMUS,"T-Mobile US, Inc.",2025-02-01,2025-03-27,22.97,3.87,13.08,6.02,C
TMUS,"T-Mobile US, Inc.",2025-03-01,2025-03-27,22.97,3.87,13.08,6.02,C
TROW,"T. Rowe Price Group, Inc.",2020-01-01,2025-03-27,23.34,2.96,11.76,8.62,C
TROW,"T. Rowe Price Group, Inc.",2020-02-01,2025-03-27,23.34,2.96,11.76,8.62,C
TROW,"T. Rowe Price Group, Inc.",2020-03-01,2025-03-27,23.34,2.96,11.76,8.62,C
TROW,"T. Rowe Price Group, Inc.",2020-07-01,2025-03-27,23.38,2.96,11.76,8.65,C
TROW,"T. Rowe Price Group, Inc.",2020-08-01,2025-03-27,23.24,2.96,11.63,8.65,C
TROW,"T. Rowe Price Group, Inc.",2020-10-01,2025-03-27,23.26,2.96,11.63,8.67,C
TROW,"T. Rowe Price Group, Inc.",2021-01-01,2025-03-27,23.26,2.96,11.63,8.67,C
TROW,"T. Rowe Price Group, Inc.",2021-02-01,2025-03-27,19.5,1.94,11.79,5.78,B
TROW,"T. Rowe Price Group, Inc.",2021-03-01,2025-03-27,19.5,1.94,11.79,5.78,B
TROW,"T. Rowe Price Group, Inc.",2021-05-01,2025-03-27,19.5,1.94,11.79,5.78,B
TROW,"T. Rowe Price Group, Inc.",2021-09-01,2025-03-27,19.5,1.94,11.79,5.78,B
TROW,"T. Rowe Price Group, Inc.",2022-02-01,2025-03-27,16.74,2.36,9.01,5.36,B
TROW,"T. Rowe Price Group, Inc.",2022-05-01,2025-03-27,16.74,2.36,9.01,5.36,B
TROW,"T. Rowe Price Group, Inc.",2022-08-01,2025-03-27,17.05,2.36,9.3,5.39,B
TROW,"T. Rowe Price Group, Inc.",2023-01-01,2025-03-27,17.05,2.36,9.3,5.39,B
TROW,"T. Rowe Price Group, Inc.",2023-09-01,2025-03-27,16.91,2.39,8.95,5.57,B
TROW,"T. Rowe Price Group, Inc.",2024-10-01,2025-03-27,16.8,1.7,9.57,5.53,B
TROW,"T. Rowe Price Group, Inc.",2024-11-01,2025-03-27,16.8,1.7,9.57,5.53,B
TROW,"T. Rowe Price Group, Inc.",2024-12-01,2025-03-27,17.43,1.37,7.91,8.15,B
TROW,"T. Rowe Price Group, Inc.",2025-01-01,2025-03-27,17.43,1.37,7.91,8.15,B
TROW,"T. Rowe Price Group, Inc.",2025-02-01,2025-03-27,17.43,1.37,7.91,8.15,B
TROW,"T. Rowe Price Group, Inc.",2025-03-01,2025-03-27,17.43,1.37,7.91,8.15,B
TTWO,"Take-Two Interactive Software, Inc.",2024-10-01,2025-03-27,15.87,0.34,10.42,5.11,B
TTWO,"Take-Two Interactive Software, Inc.",2024-11-01,2025-03-27,15.87,0.34,10.42,5.11,B
TTWO,"Take-Two Interactive Software, Inc.",2024-12-01,2025-03-27,15.87,0.34,10.42,5.11,B
TTWO,"Take-Two Interactive Software, Inc.",2025-01-01,2025-03-27,15.87,0.34,10.42,5.11,B
TTWO,"Take-Two Interactive Software, Inc.",2025-02-01,2025-03-27,15.87,0.34,10.42,5.11,B
TTWO,"Take-Two Interactive Software, Inc.",2025-03-01,2025-03-27,15.08,0.34,9.95,4.79,B
TPR,"Tapestry, Inc.",2020-01-01,2025-03-27,14.23,1.68,6.89,5.65,B
TPR,"Tapestry, Inc.",2020-02-01,2025-03-27,14.53,1.68,6.89,5.95,B
TPR,"Tapestry, Inc.",2020-03-01,2025-03-27,14.55,1.68,6.91,5.95,B
TPR,"Tapestry, Inc.",2020-07-01,2025-03-27,14.55,1.68,6.91,5.95,B
TPR,"Tapestry, Inc.",2020-08-01,2025-03-27,14.55,1.68,6.91,5.95,B
TPR,"Tapestry, Inc.",2020-10-01,2025-03-27,14.33,1.68,6.91,5.73,B
TPR,"Tapestry, Inc.",2021-01-01,2025-03-27,14.2,1.16,7.46,5.59,B
TPR,"Tapestry, Inc.",2021-02-01,2025-03-27,13.52,1.16,7.46,4.91,B
TPR,"Tapestry, Inc.",2021-03-01,2025-03-27,13.52,1.16,7.46,4.91,B
TPR,"Tapestry, Inc.",2021-05-01,2025-03-27,13.52,1.16,7.46,4.91,B
TPR,"Tapestry, Inc.",2021-09-01,2025-03-27,13.52,1.16,7.46,4.91,B
TPR,"Tapestry, Inc.",2022-02-01,2025-03-27,14.28,1.23,8.35,4.7,B
TPR,"Tapestry, Inc.",2022-05-01,2025-03-27,13.87,1.23,7.53,5.11,B
TPR,"Tapestry, Inc.",2022-08-01,2025-03-27,13.51,1.29,7.11,5.11,B
TPR,"Tapestry, Inc.",2023-01-01,2025-03-27,13.33,1.23,7.2,4.91,B
TPR,"Tapestry, Inc.",2023-09-01,2025-03-27,14.84,1.1,8.57,5.18,B
TPR,"Tapestry, Inc.",2024-11-01,2025-03-27,13.06,1.16,7.81,4.09,B
TPR,"Tapestry, Inc.",2024-12-01,2025-03-27,13.02,1.21,7.72,4.09,B
TPR,"Tapestry, Inc.",2025-01-01,2025-03-27,13.13,1.21,7.83,4.09,B
TPR,"Tapestry, Inc.",2025-02-01,2025-03-27,13.13,1.21,7.83,4.09,B
TPR,"Tapestry, Inc.",2025-03-01,2025-03-27,13.13,1.21,7.83,4.09,B
TGT,Target Corporation,2020-01-01,2025-03-27,16.11,1.9,8.84,5.37,B
TGT,Target Corporation,2020-02-01,2025-03-27,15.03,1.9,8.03,5.11,B
TGT,Target Corporation,2020-03-01,2025-03-27,15.23,1.9,8.23,5.11,B
TGT,Target Corporation,2020-07-01,2025-03-27,15.35,2.01,8.23,5.11,B
TGT,Target Corporation,2020-08-01,2025-03-27,15.35,2.01,8.23,5.11,B
TGT,Target Corporation,2020-10-01,2025-03-27,15.37,2.01,8.23,5.13,B
TGT,Target Corporation,2021-01-01,2025-03-27,14.82,1.85,7.63,5.34,B
TGT,Target Corporation,2021-02-01,2025-03-27,14.82,1.85,7.63,5.34,B
TGT,Target Corporation,2021-03-01,2025-03-27,15.04,2.08,7.63,5.34,B
TGT,Target Corporation,2021-05-01,2025-03-27,15.04,2.08,7.63,5.34,B
TGT,Target Corporation,2021-09-01,2025-03-27,15.04,2.08,7.63,5.34,B
TGT,Target Corporation,2022-02-01,2025-03-27,14.79,2.17,7.56,5.06,B
TGT,Target Corporation,2022-05-01,2025-03-27,14.79,2.17,7.56,5.06,B
TGT,Target Corporation,2022-08-01,2025-03-27,14.72,2.04,7.63,5.06,B
TGT,Target Corporation,2023-09-01,2025-03-27,14.35,1.93,7.55,4.86,B
TGT,Target Corporation,2024-11-01,2025-03-27,17.08,1.66,11.71,3.71,B
TGT,Target Corporation,2024-12-01,2025-03-27,17.16,1.66,11.79,3.71,B
TGT,Target Corporation,2025-01-01,2025-03-27,18.59,1.92,13.14,3.53,B
TGT,Target Corporation,2025-02-01,2025-03-27,18.59,1.92,13.14,3.53,B
TGT,Target Corporation,2025-03-01,2025-03-27,18.59,1.92,13.14,3.53,B
TEL,TE Connectivity plc,2020-01-01,2025-03-27,8.98,1.21,3.51,4.26,A
TEL,TE Connectivity plc,2020-02-01,2025-03-27,8.98,1.21,3.51,4.26,A
TEL,TE Connectivity plc,2020-03-01,2025-03-27,8.98,1.21,3.51,4.26,A
TEL,TE Connectivity plc,2020-07-01,2025-03-27,9.13,1.21,3.51,4.41,A
TEL,TE Connectivity plc,2020-08-01,2025-03-27,9.13,1.21,3.51,4.41,A
TEL,TE Connectivity plc,2020-10-01,2025-03-27,9.13,1.21,3.51,4.41,A
TEL,TE Connectivity plc,2021-01-01,2025-03-27,16.28,6.74,4.53,5.01,B
TEL,TE Connectivity plc,2021-02-01,2025-03-27,16.28,6.74,4.53,5.01,B
TEL,TE Connectivity plc,2021-03-01,2025-03-27,16.28,6.74,4.53,5.01,B
TEL,TE Connectivity plc,2021-05-01,2025-03-27,16.11,6.65,4.53,4.93,B
TEL,TE Connectivity plc,2021-09-01,2025-03-27,16.11,6.65,4.53,4.93,B
TEL,TE Connectivity plc,2022-02-01,2025-03-27,16.09,6.65,4.51,4.93,B
TEL,TE Connectivity plc,2022-05-01,2025-03-27,15.93,6.42,4.87,4.64,B
TEL,TE Connectivity plc,2022-08-01,2025-03-27,15.93,6.42,4.87,4.64,B
TEL,TE Connectivity plc,2023-09-01,2025-03-27,14.8,5.81,4.44,4.55,B
TEL,TE Connectivity plc,2024-11-01,2025-03-27,13.3,4.8,5.52,2.97,B
FTI,TechnipFMC plc,2024-11-01,2025-03-27,24.61,11.44,7.45,5.72,C
FTI,TechnipFMC plc,2024-12-01,2025-03-27,24.61,11.44,7.45,5.72,C
FTI,TechnipFMC plc,2025-01-01,2025-03-27,24.61,11.44,7.45,5.72,C
FTI,TechnipFMC plc,2025-02-01,2025-03-27,24.61,11.44,7.45,5.72,C
FTI,TechnipFMC plc,2025-03-01,2025-03-27,24.61,11.44,7.45,5.72,C
TFX,Teleflex Incorporated,2020-01-01,2025-03-27,28.99,4.64,16.48,7.87,C
TFX,Teleflex Incorporated,2020-02-01,2025-03-27,28.99,4.64,16.48,7.87,C
TFX,Teleflex Incorporated,2020-03-01,2025-03-27,28.94,4.64,16.48,7.83,C
TFX,Teleflex Incorporated,2020-07-01,2025-03-27,28.94,4.64,16.48,7.83,C
TFX,Teleflex Incorporated,2020-08-01,2025-03-27,28.94,4.64,16.48,7.83,C
TFX,Teleflex Incorporated,2020-10-01,2025-03-27,29.11,4.64,16.45,8.03,C
TFX,Teleflex Incorporated,2021-01-01,2025-03-27,29.11,4.64,16.45,8.03,C
TFX,Teleflex Incorporated,2021-02-01,2025-03-27,29.06,4.64,16.45,7.98,C
TFX,Teleflex Incorporated,2021-03-01,2025-03-27,28.76,4.64,16.15,7.98,C
TFX,Teleflex Incorporated,2021-05-01,2025-03-27,29.06,4.8,16.53,7.72,C
TFX,Teleflex Incorporated,2021-09-01,2025-03-27,29.06,4.8,16.53,7.72,C
TFX,Teleflex Incorporated,2022-02-01,2025-03-27,29.01,4.8,16.53,7.67,C
TFX,Teleflex Incorporated,2022-05-01,2025-03-27,29.01,4.8,16.53,7.67,C
TFX,Teleflex Incorporated,2022-08-01,2025-03-27,29.76,4.83,16.12,8.8,C
TFX,Teleflex Incorporated,2023-01-01,2025-03-27,29.63,4.83,16.12,8.67,C
TFX,Teleflex Incorporated,2023-09-01,2025-03-27,29.63,4.83,16.12,8.67,C
TFX,Teleflex Incorporated,2024-11-01,2025-03-27,23.77,3.98,13.41,6.38,C
TFX,Teleflex Incorporated,2024-12-01,2025-03-27,23.77,3.98,13.41,6.38,C
TFX,Teleflex Incorporated,2025-01-01,2025-03-27,23.77,3.98,13.41,6.38,C
TFX,Teleflex Incorporated,2025-02-01,2025-03-27,23.77,3.98,13.41,6.38,C
TFX,Teleflex Incorporated,2025-03-01,2025-03-27,23.77,3.98,13.41,6.38,C
TXN,Texas Instruments Incorporated,2020-01-01,2025-03-27,18.85,6.73,5.0,7.12,B
TXN,Texas Instruments Incorporated,2020-02-01,2025-03-27,18.85,6.73,5.0,7.12,B
TXN,Texas Instruments Incorporated,2020-03-01,2025-03-27,18.71,6.73,5.0,6.98,B
TXN,Texas Instruments Incorporated,2020-07-01,2025-03-27,17.46,6.44,5.44,5.58,B
TXN,Texas Instruments Incorporated,2020-08-01,2025-03-27,17.46,6.44,5.44,5.58,B
TXN,Texas Instruments Incorporated,2020-10-01,2025-03-27,17.48,6.44,5.44,5.6,B
TXN,Texas Instruments Incorporated,2021-01-01,2025-03-27,17.51,6.44,5.44,5.63,B
TXN,Texas Instruments Incorporated,2021-02-01,2025-03-27,17.51,6.44,5.44,5.63,B
TXN,Texas Instruments Incorporated,2021-03-01,2025-03-27,17.56,6.44,5.49,5.63,B
TXN,Texas Instruments Incorporated,2021-05-01,2025-03-27,17.82,6.71,5.49,5.63,B
TXN,Texas Instruments Incorporated,2021-09-01,2025-03-27,20.28,8.8,5.02,6.47,C
TXN,Texas Instruments Incorporated,2022-02-01,2025-03-27,20.28,8.8,5.02,6.47,C
TXN,Texas Instruments Incorporated,2022-05-01,2025-03-27,20.28,8.8,5.02,6.47,C
TXN,Texas Instruments Incorporated,2022-08-01,2025-03-27,19.93,8.84,5.06,6.03,B
TXN,Texas Instruments Incorporated,2023-09-01,2025-03-27,20.65,7.76,5.96,6.93,C
TXN,Texas Instruments Incorporated,2024-10-01,2025-03-27,21.93,10.13,6.07,5.72,C
TXN,Texas Instruments Incorporated,2024-11-01,2025-03-27,22.09,10.13,6.36,5.59,C
TXN,Texas Instruments Incorporated,2024-12-01,2025-03-27,21.93,10.13,6.07,5.72,C
TXN,Texas Instruments Incorporated,2025-01-01,2025-03-27,21.93,10.13,6.07,5.72,C
TXN,Texas Instruments Incorporated,2025-02-01,2025-03-27,21.88,10.13,6.03,5.72,C
TXN,Texas Instruments Incorporated,2025-03-01,2025-03-27,20.2,10.72,4.55,4.92,C
TXT,Textron Inc.,2020-01-01,2025-03-27,38.51,10.99,20.23,7.28,D
TXT,Textron Inc.,2020-02-01,2025-03-27,38.6,10.99,20.32,7.28,D
TXT,Textron Inc.,2020-03-01,2025-03-27,38.6,10.99,20.32,7.28,D
TXT,Textron Inc.,2020-07-01,2025-03-27,37.78,10.99,19.69,7.1,D
TXT,Textron Inc.,2020-08-01,2025-03-27,37.78,10.99,19.69,7.1,D
TXT,Textron Inc.,2020-10-01,2025-03-27,37.81,10.99,19.69,7.12,D
TXT,Textron Inc.,2021-01-01,2025-03-27,35.24,9.8,18.28,7.16,D
TXT,Textron Inc.,2021-02-01,2025-03-27,35.24,9.8,18.28,7.16,D
TXT,Textron Inc.,2021-03-01,2025-03-27,35.24,9.8,18.28,7.16,D
TXT,Textron Inc.,2021-05-01,2025-03-27,35.61,9.8,18.2,7.61,D
TXT,Textron Inc.,2021-09-01,2025-03-27,35.64,9.8,18.2,7.63,D
TXT,Textron Inc.,2022-02-01,2025-03-27,34.36,11.05,16.23,7.07,D
TXT,Textron Inc.,2022-05-01,2025-03-27,34.36,11.05,16.23,7.07,D
TXT,Textron Inc.,2022-08-01,2025-03-27,33.81,11.05,16.23,6.53,D
TXT,Textron Inc.,2023-01-01,2025-03-27,33.81,11.05,16.23,6.53,D
TXT,Textron Inc.,2023-09-01,2025-03-27,33.61,10.92,16.08,6.61,D
TXT,Textron Inc.,2024-11-01,2025-03-27,33.8,11.65,16.83,5.33,D
TXT,Textron Inc.,2024-12-01,2025-03-27,33.13,11.65,16.51,4.97,D
TXT,Textron Inc.,2025-01-01,2025-03-27,33.13,11.65,16.51,4.97,D
TXT,Textron Inc.,2025-02-01,2025-03-27,33.13,11.65,16.51,4.97,D
TXT,Textron Inc.,2025-03-01,2025-03-27,33.13,11.65,16.51,4.97,D
TMO,Thermo Fisher Scientific Inc.,2020-01-01,2025-03-27,18.04,1.61,10.07,6.36,B
TMO,Thermo Fisher Scientific Inc.,2020-02-01,2025-03-27,18.04,1.61,10.07,6.36,B
TMO,Thermo Fisher Scientific Inc.,2020-03-01,2025-03-27,18.16,1.61,10.19,6.36,B
TMO,Thermo Fisher Scientific Inc.,2020-07-01,2025-03-27,18.16,1.61,10.19,6.36,B
TMO,Thermo Fisher Scientific Inc.,2020-08-01,2025-03-27,18.16,1.61,10.19,6.36,B
TMO,Thermo Fisher Scientific Inc.,2020-10-01,2025-03-27,18.19,1.61,10.19,6.38,B
TMO,Thermo Fisher Scientific Inc.,2021-01-01,2025-03-27,18.44,1.61,10.19,6.64,B
TMO,Thermo Fisher Scientific Inc.,2021-02-01,2025-03-27,14.04,1.52,6.04,6.47,B
TMO,Thermo Fisher Scientific Inc.,2021-03-01,2025-03-27,14.01,1.52,6.03,6.46,B
TMO,Thermo Fisher Scientific Inc.,2021-05-01,2025-03-27,14.01,1.52,6.03,6.46,B
TMO,Thermo Fisher Scientific Inc.,2021-09-01,2025-03-27,14.01,1.52,6.03,6.46,B
TMO,Thermo Fisher Scientific Inc.,2022-02-01,2025-03-27,14.24,1.55,6.03,6.66,B
TMO,Thermo Fisher Scientific Inc.,2022-05-01,2025-03-27,13.52,1.47,5.6,6.46,B
TMO,Thermo Fisher Scientific Inc.,2022-08-01,2025-03-27,13.52,1.47,5.6,6.46,B
TMO,Thermo Fisher Scientific Inc.,2023-09-01,2025-03-27,12.81,1.44,4.89,6.47,B
TMO,Thermo Fisher Scientific Inc.,2024-11-01,2025-03-27,12.69,1.49,5.08,6.12,B
TMO,Thermo Fisher Scientific Inc.,2024-12-01,2025-03-27,12.43,1.49,4.89,6.04,B
TMO,Thermo Fisher Scientific Inc.,2025-01-01,2025-03-27,12.43,1.49,4.89,6.04,B
TMO,Thermo Fisher Scientific Inc.,2025-02-01,2025-03-27,12.43,1.49,4.89,6.04,B
TMO,Thermo Fisher Scientific Inc.,2025-03-01,2025-03-27,12.43,1.49,4.89,6.04,B
TIF,Unknown,2020-01-01,2025-03-27,17.69,2.46,9.79,5.43,B
TIF,Unknown,2020-02-01,2025-03-27,17.48,2.46,9.79,5.22,B
TIF,Unknown,2020-03-01,2025-03-27,17.27,2.46,9.79,5.02,B
TIF,Unknown,2020-07-01,2025-03-27,15.85,1.24,8.85,5.75,B
TIF,Unknown,2020-08-01,2025-03-27,15.85,1.24,8.85,5.75,B
TIF,Unknown,2020-10-01,2025-03-27,15.87,1.24,8.85,5.78,B
TIF,Unknown,2021-01-01,2025-03-27,15.87,1.24,8.85,5.78,B
TIF,Unknown,2021-02-01,2025-03-27,15.87,1.24,8.85,5.78,B
TJX,"The TJX Companies, Inc.",2020-01-01,2025-03-27,15.35,2.14,7.57,5.65,B
TJX,"The TJX Companies, Inc.",2020-02-01,2025-03-27,15.35,2.14,7.57,5.65,B
TJX,"The TJX Companies, Inc.",2020-03-01,2025-03-27,15.2,2.14,7.42,5.65,B
TJX,"The TJX Companies, Inc.",2020-07-01,2025-03-27,14.54,2.03,7.19,5.32,B
TJX,"The TJX Companies, Inc.",2020-08-01,2025-03-27,14.53,2.03,7.19,5.32,B
TJX,"The TJX Companies, Inc.",2020-10-01,2025-03-27,14.56,2.03,7.19,5.34,B
TJX,"The TJX Companies, Inc.",2021-01-01,2025-03-27,14.56,2.03,7.19,5.34,B
TJX,"The TJX Companies, Inc.",2021-02-01,2025-03-27,14.56,2.03,7.19,5.34,B
TJX,"The TJX Companies, Inc.",2021-03-01,2025-03-27,14.56,2.03,7.19,5.34,B
TJX,"The TJX Companies, Inc.",2021-05-01,2025-03-27,14.56,2.03,7.19,5.34,B
TJX,"The TJX Companies, Inc.",2021-09-01,2025-03-27,14.82,2.03,7.19,5.61,B
TJX,"The TJX Companies, Inc.",2022-02-01,2025-03-27,14.84,2.03,7.21,5.61,B
TJX,"The TJX Companies, Inc.",2022-05-01,2025-03-27,14.57,1.89,7.42,5.26,B
TJX,"The TJX Companies, Inc.",2022-08-01,2025-03-27,14.43,1.89,7.42,5.12,B
TJX,"The TJX Companies, Inc.",2023-09-01,2025-03-27,14.38,1.89,7.65,4.84,B
TJX,"The TJX Companies, Inc.",2024-11-01,2025-03-27,15.49,2.35,8.63,4.51,B
TJX,"The TJX Companies, Inc.",2024-12-01,2025-03-27,15.8,2.35,8.95,4.51,B
TJX,"The TJX Companies, Inc.",2025-01-01,2025-03-27,15.8,2.35,8.95,4.51,B
TJX,"The TJX Companies, Inc.",2025-02-01,2025-03-27,15.8,2.35,8.95,4.51,B
TJX,"The TJX Companies, Inc.",2025-03-01,2025-03-27,15.73,2.35,8.87,4.51,B
TSCO,Tractor Supply Company,2020-01-01,2025-03-27,16.19,3.73,8.17,4.29,B
TSCO,Tractor Supply Company,2020-02-01,2025-03-27,16.19,3.73,8.17,4.29,B
TSCO,Tractor Supply Company,2020-03-01,2025-03-27,16.19,3.73,8.17,4.29,B
TSCO,Tractor Supply Company,2020-07-01,2025-03-27,15.66,3.3,8.2,4.16,B
TSCO,Tractor Supply Company,2020-08-01,2025-03-27,15.66,3.3,8.2,4.16,B
TSCO,Tractor Supply Company,2020-10-01,2025-03-27,15.69,3.3,8.2,4.18,B
TSCO,Tractor Supply Company,2021-01-01,2025-03-27,15.69,3.3,8.2,4.18,B
TSCO,Tractor Supply Company,2021-02-01,2025-03-27,15.69,3.3,8.2,4.18,B
TSCO,Tractor Supply Company,2021-03-01,2025-03-27,15.69,3.3,8.2,4.18,B
TSCO,Tractor Supply Company,2021-05-01,2025-03-27,15.91,3.45,8.2,4.26,B
TSCO,Tractor Supply Company,2021-09-01,2025-03-27,13.73,2.89,6.58,4.26,B
TSCO,Tractor Supply Company,2022-02-01,2025-03-27,13.73,2.89,6.58,4.26,B
TSCO,Tractor Supply Company,2022-05-01,2025-03-27,13.76,3.04,6.58,4.14,B
TSCO,Tractor Supply Company,2022-08-01,2025-03-27,13.76,3.04,6.58,4.14,B
TSCO,Tractor Supply Company,2023-01-01,2025-03-27,13.96,3.04,6.78,4.14,B
TSCO,Tractor Supply Company,2023-09-01,2025-03-27,16.1,3.43,8.19,4.47,B
TSCO,Tractor Supply Company,2024-10-01,2025-03-27,13.91,3.14,7.08,3.68,B
TSCO,Tractor Supply Company,2024-11-01,2025-03-27,13.91,3.14,7.08,3.68,B
TSCO,Tractor Supply Company,2024-12-01,2025-03-27,13.91,3.14,7.08,3.68,B
TSCO,Tractor Supply Company,2025-01-01,2025-03-27,13.91,3.14,7.08,3.68,B
TSCO,Tractor Supply Company,2025-02-01,2025-03-27,13.91,3.14,7.08,3.68,B
TSCO,Tractor Supply Company,2025-03-01,2025-03-27,13.91,3.14,7.08,3.68,B
TDG,TransDigm Group Incorporated,2020-01-01,2025-03-27,40.99,11.2,20.25,9.54,E
TDG,TransDigm Group Incorporated,2020-02-01,2025-03-27,40.99,11.2,20.25,9.54,E
TDG,TransDigm Group Incorporated,2020-03-01,2025-03-27,40.67,11.2,20.25,9.23,E
TDG,TransDigm Group Incorporated,2020-07-01,2025-03-27,40.9,11.43,20.25,9.23,E
TDG,TransDigm Group Incorporated,2020-08-01,2025-03-27,40.9,11.43,20.25,9.23,E
TDG,TransDigm Group Incorporated,2020-10-01,2025-03-27,40.92,11.43,20.25,9.25,E
TDG,TransDigm Group Incorporated,2021-01-01,2025-03-27,39.59,11.25,19.84,8.5,D
TDG,TransDigm Group Incorporated,2021-02-01,2025-03-27,39.59,11.25,19.84,8.5,D
TDG,TransDigm Group Incorporated,2021-03-01,2025-03-27,39.59,11.25,19.84,8.5,D
TDG,TransDigm Group Incorporated,2021-05-01,2025-03-27,39.54,11.21,19.84,8.48,D
TDG,TransDigm Group Incorporated,2021-09-01,2025-03-27,39.54,11.21,19.84,8.48,D
TDG,TransDigm Group Incorporated,2022-02-01,2025-03-27,38.98,12.84,17.85,8.29,D
TDG,TransDigm Group Incorporated,2022-05-01,2025-03-27,38.98,12.84,17.85,8.29,D
TDG,TransDigm Group Incorporated,2022-08-01,2025-03-27,38.98,12.84,17.85,8.29,D
TDG,TransDigm Group Incorporated,2023-01-01,2025-03-27,39.09,12.84,17.85,8.4,D
TDG,TransDigm Group Incorporated,2023-09-01,2025-03-27,38.72,12.01,17.71,9.0,D
TDG,TransDigm Group Incorporated,2024-11-01,2025-03-27,38.2,11.89,18.25,8.06,D
TDG,TransDigm Group Incorporated,2024-12-01,2025-03-27,38.3,11.89,18.35,8.06,D
TDG,TransDigm Group Incorporated,2025-01-01,2025-03-27,38.09,13.96,17.4,6.73,D
TDG,TransDigm Group Incorporated,2025-02-01,2025-03-27,38.09,13.96,17.4,6.73,D
TDG,TransDigm Group Incorporated,2025-03-01,2025-03-27,38.09,13.96,17.4,6.73,D
TRV,"The Travelers Companies, Inc.",2020-01-01,2025-03-27,23.57,1.55,9.07,12.95,C
TRV,"The Travelers Companies, Inc.",2020-02-01,2025-03-27,23.57,1.55,9.07,12.95,C
TRV,"The Travelers Companies, Inc.",2020-03-01,2025-03-27,23.57,1.55,9.07,12.95,C
TRV,"The Travelers Companies, Inc.",2020-07-01,2025-03-27,22.22,1.55,9.25,11.43,C
TRV,"The Travelers Companies, Inc.",2020-08-01,2025-03-27,21.91,1.55,9.25,11.12,C
TRV,"The Travelers Companies, Inc.",2020-10-01,2025-03-27,21.93,1.55,9.25,11.14,C
TRV,"The Travelers Companies, Inc.",2021-01-01,2025-03-27,21.93,1.55,9.25,11.14,C
TRV,"The Travelers Companies, Inc.",2021-02-01,2025-03-27,21.93,1.55,9.25,11.14,C
TRV,"The Travelers Companies, Inc.",2021-03-01,2025-03-27,21.93,1.55,9.25,11.14,C
TRV,"The Travelers Companies, Inc.",2021-05-01,2025-03-27,18.84,1.12,7.04,10.68,B
TRV,"The Travelers Companies, Inc.",2022-02-01,2025-03-27,19.43,1.12,7.57,10.75,B
TRV,"The Travelers Companies, Inc.",2022-05-01,2025-03-27,19.43,1.12,7.57,10.75,B
TRV,"The Travelers Companies, Inc.",2022-08-01,2025-03-27,20.52,0.99,9.45,10.08,C
TRV,"The Travelers Companies, Inc.",2023-09-01,2025-03-27,20.33,1.01,9.3,10.02,C
TRV,"The Travelers Companies, Inc.",2024-11-01,2025-03-27,20.55,0.78,10.54,9.23,C
TRV,"The Travelers Companies, Inc.",2024-12-01,2025-03-27,20.55,0.78,10.54,9.23,C
TRV,"The Travelers Companies, Inc.",2025-01-01,2025-03-27,20.55,0.78,10.54,9.23,C
TRV,"The Travelers Companies, Inc.",2025-02-01,2025-03-27,20.41,0.78,10.4,9.23,C
TRV,"The Travelers Companies, Inc.",2025-03-01,2025-03-27,20.56,0.78,10.4,9.38,C
TFC,Truist Financial Corporation,2020-01-01,2025-03-27,25.42,2.01,13.02,10.39,C
TFC,Truist Financial Corporation,2020-02-01,2025-03-27,25.42,2.01,13.02,10.39,C
TFC,Truist Financial Corporation,2020-03-01,2025-03-27,25.42,2.01,13.02,10.39,C
TFC,Truist Financial Corporation,2024-11-01,2025-03-27,17.12,1.45,6.75,8.91,B
TFC,Truist Financial Corporation,2024-12-01,2025-03-27,17.12,1.45,6.75,8.91,B
TFC,Truist Financial Corporation,2025-01-01,2025-03-27,23.66,1.65,11.43,10.57,C
TFC,Truist Financial Corporation,2025-02-01,2025-03-27,23.66,1.65,11.43,10.57,C
TFC,Truist Financial Corporation,2025-03-01,2025-03-27,23.66,1.65,11.43,10.57,C
TWTR,Unknown,2020-01-01,2025-03-27,23.8,3.07,11.9,8.82,C
TWTR,Unknown,2020-02-01,2025-03-27,23.8,3.07,11.9,8.82,C
TWTR,Unknown,2020-03-01,2025-03-27,23.8,3.07,11.9,8.82,C
TWTR,Unknown,2020-07-01,2025-03-27,23.79,3.07,11.9,8.81,C
TWTR,Unknown,2020-08-01,2025-03-27,24.73,3.0,12.75,8.97,C
TWTR,Unknown,2020-10-01,2025-03-27,24.75,3.0,12.75,8.99,C
TWTR,Unknown,2021-01-01,2025-03-27,24.92,3.0,12.75,9.16,C
TWTR,Unknown,2021-02-01,2025-03-27,24.92,3.0,12.75,9.16,C
TWTR,Unknown,2021-03-01,2025-03-27,24.92,3.0,12.75,9.16,C
